#Timestamp	Benchmark	Run(#)	CPU Frequency (MHz)	CPU Temperature(C)	Voltage[V]	Power[W]	Energy[J]	Run Duration (s)	CPU_CYCLES	L1I_CACHE_REFILL	L1I_TLB_REFILL	L1D_CACHE_REFILL	L1D_CACHE	L1D_TLB_REFILL	INST_RETIRED	EXC_TAKEN	EXC_RETURN	BR_MIS_PRED	BR_PRED	MEM_ACCESS	L1I_CACHE	L1D_CACHE_WB	L2D_CACHE	L2D_CACHE_REFILL	L2D_CACHE_WB	BUS_ACCESS	INST_SPEC	TTBR_WRITE_RETIRED	BUS_CYCLES	L1D_CACHE_LD	L1D_CACHE_ST	L1D_CACHE_REFILL_LD	L1D_CACHE_REFILL_ST	L1D_CACHE_WB_VICTIM	L1D_CACHE_WB_CLEAN	L1D_CACHE_INVAL	L1D_TLB_REFILL_LD	L1D_TLB_REFILL_ST	L2D_CACHE_LD	L2D_CACHE_ST	L2D_CACHE_REFILL_LD	L2D_CACHE_REFILL_ST	L2D_CACHE_WB_VICTIM	BUS_ACCESS_LD	BUS_ACCESS_ST	BUS_ACCESS_NOT_SHARED	BUS_ACCESS_NORMAL	BUS_ACCESS_PERIPH	MEM_ACCESS_LD	MEM_ACCESS_ST	UNALIGNED_LD_SPEC	UNALIGNED_ST_SPEC	UNALIGNED_LDST_SPEC	LDREX_SPEC	STREX_PASS_SPEC	STREX_FAIL_SPEC	LD_SPEC	ST_SPEC	LDST_SPEC	DP_SPEC	ASE_SPEC	VFP_SPEC	PC_WRITE_SPEC	BR_IMMED_SPEC	BR_RETURN_SPEC	BR_INDIRECT_SPEC	ISB_SPEC	DSB_SPEC	DMB_SPEC	EXC_SVC	EXC_PABORT	EXC_DABORT	0EXC_IRQ	0EXC_SMC	0RC_LD_SPEC	0RC_ST_SPEC
312	vips	3	1479	37	5.04	1.249	4.3715	3.5	1693110829	11724987	1657291	11536514	482992586	6055975	1205169812	125243	125243	8185768	247040538	486781343	603797788	4893806	45673236	4722583	1348423	29548611	1481805592	1813120	1694286954	280007905	204608996	8851602	2970126	4823403	116239	18509	4836902	1289656	31858752	13572087	3666242	1062370	1343062	18973409	10455251	29428660	29425091	3578	278602462	204828723	1130851	72332	1582157	3703098	3648053	149	318717486	157363345	479452876	694194420	3415737	28509629	246856351	214404178	26643695	32416035	1841457	162390	3377555	35802	10185	78824	419	326	469902	2644677
313	x264	1	102	36	5.072	0.243	4.465125	18.375	1441089425	15062594	1997375	11477699	454015066	5130904	1086184844	128329	128329	9043318	231414465	455487259	579880745	4550413	50512223	6301297	1366489	35923889	1380929815	1811816	1442838146	259086315	193458144	9684598	1950294	4343373	150816	63497	4652800	572067	36625602	13302775	5174524	1039196	1367406	24890771	10670818	35561589	35531223	30707	260014501	196318787	1299108	67283	1012714	3817185	3746504	243	303407525	149455578	450558247	648692784	2016259	1150	232743492	202760565	25113885	29947023	1878740	170357	3486584	35576	10143	77807	4816	327	534874	2567234
314	x264	2	102	35	5.072	0.243	4.222125	17.375	1431083173	14886736	1999886	11384497	451016298	5101927	1083488116	127799	127799	9142243	232168725	456672639	582172935	4575795	49814115	5982916	1340118	34498138	1379256535	1811092	1441788977	258754862	193813461	9518151	1919269	4250554	154061	62461	4620791	571958	36336164	13241527	5062445	1007313	1345210	24109244	10478031	34587275	34558631	31321	257806686	195074735	1300288	67344	1017377	3840853	3771042	204	304045323	150736041	454531434	655247953	2045398	1168	232835831	202879094	25092978	29920833	1871494	170123	3332798	35576	10108	77836	4128	346	538530	2707308
315	x264	3	102	35	5.072	0.243	3.493125	14.375	1441671702	14973479	1996574	11724669	454354950	5169793	1088970742	128038	128038	9879562	233613100	460248398	592739698	4737683	49794241	6029139	1360075	34817117	1392107789	1813760	1453558174	261487518	196306054	9861940	1970860	4365634	172415	64119	4647679	574219	36693392	13477916	4995527	1026623	1358507	23685216	10512277	34197493	34169036	30565	259812778	196314272	1166175	68272	1118423	3752821	3682038	249	300979903	149496607	450384427	648582107	2025975	1157	230342877	200820420	24662727	29486543	1879073	170778	3527828	35573	10099	77508	4641	347	535844	2626231
316	x264	1	204	35	5.064	0.324	2.3085	7.125	1407371709	13245074	1816097	11006092	446279712	4983366	1085157528	126731	126731	8754519	229298952	449236066	570305603	4458571	45910968	5587276	1307245	32695088	1376833798	1813720	1431396822	258968945	192823066	9195794	1871419	4156396	135678	38326	4501731	555048	33574853	12689676	4603343	994679	1314212	22854974	10440685	33295659	33280391	16920	255016683	192421443	935084	67125	1007162	3733990	3674249	166	296139889	147622227	444294016	639975662	2028219	1163	227787139	198680676	24297212	29070553	1855742	164143	3474604	35576	10100	77793	2509	331	496152	2631262
317	x264	2	204	35	5.072	0.324	2.268	7	1409472703	13185272	1828621	10895084	446062617	4981969	1073488907	126452	126452	8524736	227728762	446478374	564539888	4170184	46722099	5832452	1340603	33887279	1364138193	1811028	1420867088	256591482	191375914	9300492	1948580	4254401	137222	37950	4476827	550577	33955162	12851691	4914022	1008013	1328507	23555692	10610838	34166530	34151260	17247	257407779	193968217	1044197	67365	1357445	3775625	3715967	165	297088273	149020904	449074530	647314094	2033844	1119	232882166	202943608	25126450	29902649	1850934	165052	3313706	35576	9469	77835	2360	329	494475	2606908
318	x264	3	204	35	5.072	0.324	2.2275	6.875	1404368461	13251359	1818975	10802366	444144951	4956090	1068902083	125693	125693	8543067	227869000	446746114	564972772	4186998	46809378	5808999	1329019	33755133	1345141197	1804772	1400749784	253037796	190623138	9052293	1841200	4034904	138624	37718	4565261	558183	33969519	12867197	4865120	1002973	1318628	23531404	10522795	34054199	34038880	17137	254165964	192145447	1045640	66986	1112343	3712607	3652244	177	295554778	148137775	446673727	644241595	2035771	1182	229652720	200230942	24619256	29385878	1852547	164945	3412554	35570	10181	77802	2443	335	494130	2590055
319	x264	1	307	35	5.072	0.365	2.19	6	1401055742	12645714	1744361	10641069	442985426	4896153	1061898225	125212	125212	8440259	227880274	445817022	562711396	4170017	44455934	5120658	1294636	30740128	1341662504	1804888	1397787478	252541211	191124139	8895263	1819819	4006873	129263	29503	4401095	541511	32301940	12415850	4239056	965398	1298605	20563794	10174908	30738702	30728061	10678	252357476	190274658	934002	68061	1111345	3726760	3668680	125	293723870	145482405	437655338	629787165	2011799	1157	227380101	198376401	24221022	28967800	1845780	163705	3425564	35571	10120	78118	1584	327	476552	2536152
320	x264	2	307	35	5.072	0.365	2.19	6	1407961655	12722335	1745141	10582691	444263318	4918158	1067793264	125796	125796	8372424	228610588	447064634	563384716	4099244	45339512	5480594	1311813	32251014	1349314043	1808468	1410028740	253901920	190825537	8863628	1802696	3971018	128690	30078	4428044	546370	32415166	12300786	4491670	997611	1316267	22029797	10460774	32490571	32478700	11298	253897537	191604303	1041301	67004	999523	3850930	3793402	161	297575858	146951260	442678752	638392483	2132803	1200	225686444	196932300	23966957	28718239	1845869	163797	3304874	35562	10149	78363	1672	329	479216	2575609
321	x264	3	307	35	5.072	0.365	1.825	5	1404356562	12646555	1742004	10688513	443455416	4909149	1063761131	125073	125073	8390899	226777080	443968912	560666873	4103739	45180519	5344928	1328646	31859523	1357579495	1808484	1419103528	255577750	192186756	8953800	1843734	4075678	129902	28569	4438256	551607	32177898	12310532	4291666	988712	1309163	21067515	10303509	31371024	31360572	11436	254669496	192021267	1040367	67525	1354531	3760426	3702299	147	294908626	145916269	439141100	632472771	2043451	1189	229862806	200398864	24669755	29428043	1847067	164575	3354856	35576	11162	78376	1764	324	477823	2507083
322	x264	1	403	35	5.072	0.405	1.771875	4.375	1421937200	12262939	1700425	10491051	446457999	4908300	1077903421	126525	126525	8307109	225310229	440910409	556696767	4011950	44610982	5248818	1304194	31303966	1344079169	1806832	1414820415	253035071	190687935	8808894	1824370	3995223	126188	30141	4403706	540831	31716607	12216893	4285731	988571	1305489	20945507	10391348	31336855	31327955	9615	252781099	190699984	1282344	67357	999906	3866028	3810013	167	296490017	146651867	441556884	636850251	2009481	1256	227193370	198194303	24224244	28963167	1842371	164001	3284983	35567	10469	78787	1418	324	473038	2549586
323	x264	2	403	35	5.072	0.405	1.873125	4.625	1405234290	12303755	1701637	10420773	440392583	4922178	1071920957	126142	126142	8340983	227128824	444005569	561474310	4106248	44659563	5259026	1307561	31365027	1351560447	1808096	1419891256	254455806	191991130	8824490	1833233	4027637	124221	27774	4458985	547464	31828203	12376697	4258891	999271	1311668	21108015	10498092	31606107	31597312	9226	252938396	190771561	1283871	67827	1107351	3753834	3697558	166	293889831	146689216	442180574	637324115	2017851	1238	226319198	197524051	24023354	28759242	1843482	164168	3354534	35573	9794	77832	1278	328	472636	2584430
324	x264	3	403	35	5.072	0.405	1.8225	4.5	1412552157	12427514	1703479	10532701	442296327	4915530	1064500944	125162	125162	8298961	228082684	446044404	562249487	4180175	44507812	5204583	1297508	31074583	1341227517	1805436	1409452717	252314082	190006101	8689041	1825984	3971937	127078	27657	4434230	543236	31981512	12471852	4318686	991967	1308677	21015094	10295331	31310425	31301930	9333	254033882	191514146	1039528	67092	1223439	3820732	3764579	154	295417712	146816177	441973880	637212751	2021102	1176	227831165	198749475	24302906	29045789	1845306	162923	3480026	35570	10819	77787	1416	327	470824	2563529
325	x264	1	518	35	5.072	0.446	1.784	4	1426065121	12131327	1669760	10425962	441894828	4776935	1052308188	124166	124166	8167010	224793703	440108830	554442864	3993624	43366864	5123547	1293866	30733396	1339994419	1807876	1424683921	252534929	188829902	8503940	1760222	3861098	120993	23710	4474847	545503	31660362	12439493	4138088	1005498	1330154	19888737	10172331	30061068	30054451	7338	252672725	190760166	931105	67115	1352138	3712362	3658043	144	291230742	147354761	443425656	639625530	2150988	1247	224677498	196107884	23801905	28533709	1839725	163059	3330888	35576	9826	78125	1029	329	467804	2609579
326	x264	2	518	35	5.072	0.446	1.72825	3.875	1438264479	12098239	1698987	10591086	446233052	4833095	1048190861	123889	123889	8260243	226141022	442043797	557493137	3995599	43319250	4891232	1297634	29796844	1336897162	1805260	1421407486	251849843	188162209	8572171	1797276	3889062	123516	23941	4394694	544496	31397779	12351677	4100386	971930	1289220	19719112	10234861	29953973	29946506	6912	252466412	190538054	1154117	68578	1349872	3784132	3728999	159	294375884	147195810	443690667	640538223	2046725	1200	227134302	198099137	24261114	28999261	1840545	161594	3419792	35576	9423	78453	1049	327	466176	2522671
327	x264	3	518	35	5.072	0.446	1.784	4	1423994898	12091505	1685891	10553508	441622020	4859682	1066987177	125224	125224	8250028	228761080	447213367	562307599	4043066	43617798	5080379	1294894	30604460	1337759432	1805260	1423099892	252037896	190230208	8704714	1767445	3909470	120601	21624	4398254	543669	31347149	12256785	4078206	981113	1290723	20522196	10195531	30717727	30710805	7472	251289619	189904861	933303	67435	1345327	3718058	3662800	139	291914199	146632469	441641177	636409270	2026045	1145	225479771	196732560	23975407	28711303	1843617	161462	3483421	35573	9836	77821	1061	330	469565	2689117
328	x264	1	614	35	5.072	0.486	1.76175	3.625	1430069876	11970125	1665675	10244328	439376614	4835066	1057570737	124596	124596	8193799	228155462	445695420	561941035	4068080	42979285	4959228	1297261	30142136	1335459518	1806128	1436047582	251338788	188419112	8558407	1778221	3873361	119410	20629	4457930	548733	30994444	12109339	4013484	978148	1297985	19858137	10178153	30036290	30029863	5930	253173299	190947545	1151390	68031	1217262	3674444	3619823	163	290194587	144870828	436209688	628432213	2017932	1162	227500703	198399990	24329299	29064808	1841966	161224	3374144	35573	10142	77814	933	333	464660	2521938
329	x264	2	614	35	5.072	0.446	1.561	3.5	1440778218	12013522	1667836	10545058	442604109	4889470	1076200913	125972	125972	8109280	224987177	440550809	554887296	4009395	43803251	5070857	1315949	30772439	1334007084	1805116	1432377935	251149136	189370341	8570394	1786249	3907962	119184	22711	4338313	541112	30846007	12019387	4099601	993058	1303114	20216406	10255769	30472175	30465564	6261	251488517	189794747	1042641	67859	1351827	3791409	3736600	127	293247560	146003861	439434553	633292031	2131624	1286	228570598	199361536	24438860	29173165	1836444	161268	3324304	35576	9488	77549	941	331	465175	2577288
330	x264	3	614	35	5.072	0.486	1.5795	3.25	1433132768	11918268	1663259	10224402	440338317	4830599	1063855573	124985	124985	8236394	225921748	441617703	557132462	3986555	43637272	4935585	1292454	29994194	1334009240	1805164	1433156993	251396068	189367474	8747043	1803352	3925958	123961	21470	4445283	541508	31302388	12237367	4052762	983733	1292036	19938030	10384411	30322441	30316741	6208	251217105	189647102	1153226	67407	1219496	3668439	3613609	146	290624853	144710119	435842299	627484284	2031768	1213	227928807	198770210	24390196	29122691	1842135	161984	3529807	35576	10166	78394	954	330	464543	2566425
331	x264	1	710	35	5.064	0.486	1.701	3.5	1437415594	11984836	1658009	10199683	437774470	4850819	1050887525	124195	124195	8136393	226273406	441882917	556628058	3963368	42962506	4924818	1297762	29987886	1330847674	1805096	1443172632	250794047	187655223	8525174	1798816	3869693	118156	22120	4461463	546397	31306742	12336435	3949691	980710	1299594	19506797	10235475	29742272	29736771	5452	250230964	188794220	1152400	66728	999905	3748886	3694090	162	292149096	146323830	439979130	634055486	2014145	1168	227428856	198415152	24250530	28977801	1835200	160815	3343664	35576	10167	78138	867	331	461777	2493752
332	x264	2	710	35	5.064	0.526	1.77525	3.375	1442468006	11848086	1638174	10254482	440461166	4849506	1053548404	124312	124312	8132018	224713703	439253827	553747300	4025263	42740815	4820933	1273938	29392457	1333478789	1804828	1443852990	251264979	188363802	8591957	1810752	3951722	116528	21673	4400725	541666	30971605	12267710	3914055	948288	1265956	19737110	10277439	30014549	30009330	5350	251971867	190203756	1039265	67664	1349233	3647248	3593763	117	289494666	145269670	437465413	630345734	2050106	1204	227251571	198281106	24204999	28934569	1834982	160983	3306275	35561	10097	77476	844	329	465498	2570741
333	x264	3	710	35	5.064	0.526	1.7095	3.25	1442007165	11939872	1641558	10180242	439210285	4854534	1055707508	124323	124323	8150569	226310374	442423638	557823288	3974774	43007489	4779117	1280358	29291412	1327698880	1803480	1440547467	250031253	190865092	8569025	1767554	3912195	119793	23607	4445086	544277	30936629	12185725	3985721	972926	1294764	19112513	10221983	29334496	29329493	6144	251316318	189632185	1151461	67966	1110049	3723223	3668750	130	291684243	144746803	435818722	627188736	2044247	1127	225360292	196697021	23899277	28627360	1836802	161960	3311295	35576	9459	78400	822	328	461767	2481198
334	x264	1	921	36	5.064	0.567	1.55925	2.75	1470931458	11774716	1646673	10315630	440341254	4858299	1061596624	125450	125450	8101012	223998882	437817815	552536762	3920873	42857037	4893717	1316103	30052917	1330622339	1804404	1471791289	250663685	190715962	8545638	1791363	3925334	116891	22304	4434497	547311	30678632	12191992	3906493	991808	1313088	19338524	10393638	29732162	29727955	4487	248967834	188059052	1038266	66441	1103325	3736562	3683282	142	290770881	144821902	435735173	627224897	2010196	1219	225618707	196860473	23998477	28722327	1837968	160808	3313088	35564	9823	78497	564	329	458849	2498428
335	x264	2	921	35	5.064	0.567	1.55925	2.75	1470347527	11783835	1633059	10257012	439346129	4880034	1061731332	125091	125091	8076341	222959306	436619488	551373835	3905767	42337341	4746010	1275839	29090530	1335877443	1805964	1482542634	251704798	188951906	8533202	1820861	3918159	117193	21250	4320908	537105	30416385	12081824	3797423	963683	1272985	19150581	10218893	29369474	29364601	4665	249350241	188236073	1154669	67887	997163	3730388	3676169	202	291160711	144606242	435787796	627069940	2032028	1289	225752913	196962004	24022747	28755006	1838497	161961	3345498	35576	10121	77525	540	329	461776	2570648
336	x264	3	921	36	5.064	0.567	1.630125	2.875	1460764309	11677843	1635152	10107035	435964929	4816342	1050822320	123926	123926	8046535	223209045	436830405	550515481	3993054	42314332	4706067	1268933	28932173	1337454284	1807200	1477560332	252218305	189807230	8518944	1779076	3875425	120985	17669	4446270	547096	30603203	12150663	3775477	976708	1297952	18798389	10138556	28936945	28931716	4263	250871416	189402608	1285136	67790	1102046	3703838	3650515	163	290332613	145402222	438001119	631303847	2038808	1316	228047288	198881192	24396405	29130195	1836574	160831	3358521	35564	9814	77522	654	327	459889	2484469
337	x264	1	1036	36	5.064	0.607	1.593375	2.625	1483367667	11731870	1632348	10218618	438195569	4849057	1060647315	124795	124795	8130885	226304169	442552685	556973261	3940547	42132167	4715790	1276020	29008556	1335941480	1808160	1495503401	252041907	190706270	8742401	1851604	4003396	117647	16862	4304253	538066	30272443	12153914	3756483	959192	1282124	18989898	10217306	29207204	29203514	4134	250624080	189399069	1037965	66951	994361	3708638	3655583	145	289862679	145450617	438364878	631707089	2016345	1155	225346516	196699210	23890975	28611414	1837194	160690	3461059	35564	9793	78162	497	325	460381	2532700
338	x264	2	1036	35	5.064	0.607	1.593375	2.625	1486344211	11614108	1632781	10159266	439159002	4857639	1056810687	124480	124480	8089480	225106787	439687393	553421152	3967873	41992350	4684646	1261433	28819247	1331143722	1807080	1495493186	250961925	187430469	8456548	1775658	3843111	115159	17592	4411934	538704	30270654	12006068	3686160	956245	1268278	18691370	10090941	28782311	28778569	3783	249714923	188632430	1036029	67158	1108297	3783516	3730671	120	292623592	144160844	434256342	625484735	2016350	1284	224734234	196152861	23824601	28545471	1832509	159880	3302425	35573	9781	78496	555	327	459184	2561384
339	x264	3	1036	35	5.064	0.648	1.863	2.875	1492220540	11721189	1632402	10522795	440085699	4858647	1045651643	123407	123407	8072622	225415970	440244828	554705483	3923921	42416166	4674028	1283488	28942399	1330830452	1804312	1487785291	250779102	188637272	8532059	1797944	3892671	116147	18006	4361757	543258	30272157	11996130	3799754	969281	1286387	18964910	10214871	29179781	29175824	4120	250790102	189269074	1036058	66516	1105672	3739403	3685715	111	291623420	144361421	434325035	625035400	2023489	1180	225733097	196940078	24034871	28757115	1832737	160567	3338320	35570	9817	77774	482	328	458143	2515442
340	x264	1	1132	36	5.064	0.648	1.863	2.875	1492925049	11674485	1630821	10041614	438142150	4873998	1062436258	125088	125088	8028460	223854444	437714954	551803704	3986819	42607617	4752700	1282809	29200948	1331959152	1805608	1497452437	250968960	189214312	8448493	1768895	3858572	116214	16070	4384740	538953	30581466	12316760	3738153	951220	1273195	18817243	10170693	28987936	28984153	4221	255269912	192320151	1038342	68063	998723	3673620	3619775	164	289070408	145471250	438024549	630874229	2146365	1220	225899105	197103318	24036070	28759886	1838184	161877	3421386	35576	10508	77780	610	328	458556	2588734
